data,Qin,P1,T1,T2,RH1,P15
3/7/2020,0.203,0,20.25,21.842,83.458,22.96
4/7/2020,0.237,0.6,18.571,20.533,80.083,10.189
5/7/2020,0.587,0.2,19.888,21.663,71.125,21.041
6/7/2020,0.302,0,22.613,24.667,70.708,25.253
7/7/2020,0.195,3.8,15.463,16.979,80.875,5.56
8/7/2020,0.304,0.2,17.863,19.621,71.5,6.429
9/7/2020,0.528,0.2,21.254,23.427,71,7.496
10/7/2020,0.136,0.2,23.838,25.496,70.292,10.694
11/7/2020,0.143,0,21.683,24.375,64.625,18.462
12/7/2020,0.212,2.8,15.838,17.588,83.375,7.158
13/07/2020,0.11,0.2,15.771,18.154,67.208,11.014
14/07/2020,0.098,0.2,16.292,18.479,65.542,36.283
15/07/2020,0.122,6.6,17.258,18.471,81.958,25.601
16/07/2020,0.147,0.2,18.771,20.917,79.792,30.703
17/07/2020,0.582,2.2,16.963,18.471,87.542,50.013
18/07/2020,5.015,0.6,15.892,18.279,71.375,22.358
19/07/2020,0.682,0,19.063,21.017,67.458,21.424
20/07/2020,0.372,0,22.129,24.179,66.583,29.054
21/07/2020,0.83,0,23.546,25.529,61.375,22.416
22/07/2020,0.566,0,23.825,25.713,70.75,19.738
23/07/2020,0.326,8.8,21.225,23.046,77.708,27.679
24/07/2020,0.317,8.4,17.979,19.179,91.958,17.62
25/07/2020,0.194,0.2,18.975,20.888,73.333,5.756
26/07/2020,0.289,0.2,21.483,24.025,67.833,9.436
27/07/2020,0.193,0,23.017,24.933,66.792,22.285
28/07/2020,0.187,0,25.05,26.646,70.375,8.43
29/07/2020,0.173,0,25.8,27.975,66.792,12.557
30/07/2020,0.168,0,26.708,28.838,67,2.814
31/07/2020,0.228,0,26.808,28.933,66.208,12.377
1/8/2020,0.164,0,27.275,28.854,66.208,35.705
2/8/2020,0.193,0,23.858,25.629,77.292,36.699
3/8/2020,0.226,0,21.379,23.617,71.833,50.141
4/8/2020,0.223,33,15.004,16.854,90.375,46.198
5/8/2020,0.238,9.8,13.908,15.796,88.333,8.877
6/8/2020,0.174,2.2,16.108,17.863,88.083,7.533
7/8/2020,0.296,0,19.683,21.533,79.917,14.834
8/8/2020,0.176,0.2,21.292,23.575,73.042,8.979
9/8/2020,0.14,0.2,23.654,25.354,70.083,37.152
10/8/2020,0.108,0.2,24.738,26.133,69.917,1.031
11/8/2020,0.16,0,24.992,26.708,76.625,8.341
12/8/2020,0.176,0.2,24.275,25.992,73.458,5.302
13/08/2020,0.126,0,25.167,27.283,66.375,19.72
14/08/2020,0.118,0,23.679,26.329,64.583,7.354
15/08/2020,0.125,0,22.158,24.113,81.833,13.743
16/08/2020,0.15,0.2,23.796,25.967,66.958,15.62
17/08/2020,0.166,0,22.179,24.813,65.167,10.188
18/08/2020,0.116,0.6,19.438,21.467,74.792,25.679
19/08/2020,0.162,,20.938,22.967,75.958,11.861
20/08/2020,0.177,0,23.267,25.454,67.917,20.013
21/08/2020,0.095,0,25.7,27.492,66.75,5.553
22/08/2020,0.165,0,26.296,28.308,57.667,73.201
23/08/2020,0.118,0,23.333,25.47,69.792,23.155
24/08/2020,0.118,0,19.329,22.004,79.208,21.971
25/08/2020,0.143,0.2,20.246,22.654,73.458,63.865
26/08/2020,0.15,0,21.388,24.179,68.792,55.615
27/08/2020,0.166,0,21.9,24.175,67.083,46.032
28/08/2020,0.099,0,22.208,24.875,64.625,54.52
29/08/2020,0.115,0,21.867,24.275,53,34.358
30/08/2020,0.177,23.6,17.05,20.313,73.083,52.578
31/08/2020,0.225,12.8,13.004,14.254,91.542,43.387
1/9/2020,0.253,0.2,15.242,17.2,81.458,26.62
2/9/2020,0.185,1,16.213,18.033,81.792,8.49
3/9/2020,0.205,0.2,15.933,17.808,81.708,36.298
4/9/2020,0.137,0.2,18.696,20.513,75.875,24.009
5/9/2020,0.087,0.2,21.483,23.075,70.625,17.904
6/9/2020,0.105,0,19.95,23.096,69.917,17.213
7/9/2020,0.079,0,18.704,21.621,74.083,6.581
8/9/2020,0.068,0.2,17.713,19.448,82.75,44.118
9/9/2020,0.103,0.2,19.838,21.771,76.708,5.795
10/9/2020,0.091,0.2,20.642,22.225,78.917,16.385
11/9/2020,0.167,0,19.529,21.871,78.125,5.2
12/9/2020,0.093,0.2,19.388,21.958,76.583,17.625
13/09/2020,0.09,0.2,20.271,22.35,74.875,34.992
14/09/2020,0.109,0.2,19.288,21.613,77.25,52.961
15/09/2020,0.111,0.2,19.338,21.533,77,26.014
16/09/2020,0.09,0.2,20.433,22.329,72.417,22.447
17/09/2020,0.152,0.2,19.75,22.208,72.958,52.12
18/09/2020,0.118,0,18.042,20.871,78.333,86.946
19/09/2020,0.162,0.2,17.446,19.854,79.167,26.053
20/09/2020,0.218,24.4,17.963,18.904,88.042,96.147
21/09/2020,0.433,2.6,16.308,17.591,93.333,85.154
22/09/2020,0.084,6,15.425,17.317,95.458,56.042
23/09/2020,0.263,2,14.171,16.868,87.958,108.176
24/09/2020,0.25,30.4,15.833,18.575,86.833,54.616
25/09/2020,3.38,37.6,12.067,15.048,77.875,51.467
26/09/2020,0.38,3.8,9.629,12.248,70.875,80.095
27/09/2020,0.252,26,6.35,7.683,89.542,46.98
28/09/2020,0.766,0.6,8.542,11.257,82.667,70.107
29/09/2020,0.362,0.2,12.213,10.5,79.875,35.835
30/09/2020,0.152,0.2,13.338,,83.75,41.268
1/10/2020,0.2,0.8,12.713,15.122,87.958,41.858
2/10/2020,0.139,0,13.038,15.492,69.333,36.318
3/10/2020,0.758,33.4,11.75,14.013,80.333,81.5
4/10/2020,0.413,19.2,10.85,13.675,66.792,24.384
5/10/2020,3.462,29.6,10.267,13.11,79.083,74.239
6/10/2020,0.398,4.4,10.375,13.947,72.583,127.1
7/10/2020,1.116,23,10.971,13.071,86.833,94.599
8/10/2020,0.669,0.4,13.354,14.567,82.792,73.104
9/10/2020,0.561,0.2,14.554,15.95,83.125,103.655
10/10/2020,0.191,2.2,12.167,15.117,88.875,43.625
11/10/2020,1.173,62.8,9.2,10.65,99.75,51.038
12/10/2020,6.343,21.6,5.2,6.404,100,36.871
13/10/2020,2.6,0.2,7.204,9.433,85.792,31.01
14/10/2020,0.929,24,8.575,10.3,90.042,35.927
15/10/2020,4.359,30.6,7.938,9.948,94.708,60.734
16/10/2020,2.86,4.8,6.767,8.754,97.042,8.388
17/10/2020,1.32,2,8.121,10.158,89.583,53.101
18/10/2020,0.753,40.6,8.704,10.783,91.708,36.949
19/10/2020,0.663,8.6,9.479,11.175,91.833,18.021
20/10/2020,0.141,1,10.4,12.146,89.958,16.687
21/10/2020,0.053,8.4,10.7,13.855,85.75,54.041
22/10/2020,0.04,0,12.238,14.354,87.792,36.416
23/10/2020,0.043,0,12.867,14.808,87.292,14.89
24/10/2020,0.051,0,11.254,13.174,96.833,12.031
25/10/2020,0.187,0,10.871,14.086,87.875,6.304
26/10/2020,0.23,0,11.238,13.65,76.958,18.421
27/10/2020,2.467,6.4,8.358,10.291,86.708,2.037
28/10/2020,1.858,4.2,8.808,10.27,90.208,4.504
29/10/2020,1.11,3.4,10.746,12.155,89.667,22.187
30/10/2020,1.017,5,13.142,13.563,90.667,1.853
31/10/2020,0.704,0,15.017,14.381,91.583,3.719
1/11/2020,0.603,0,10.625,11.779,90.083,33.187
2/11/2020,0.567,0,11.183,13.52,88.167,25.065
3/11/2020,0.593,0,11.146,13.169,95.75,28.724
4/11/2020,0.493,0,11.296,12.083,98.667,3.625
5/11/2020,0.435,0,8.617,10.163,97.917,35.647
6/11/2020,0.533,0,8.517,9.852,93.167,0.806
7/11/2020,0.476,0,10.2,11.742,87.75,0.317
8/11/2020,0.472,0,12.813,13.729,90.625,18.247
9/11/2020,0.503,0,13.796,14.096,90.875,30.856
10/11/2020,0.385,0,11.867,12.746,93.292,15.908
11/11/2020,0.459,0,9.363,9.583,96.292,14.763
12/11/2020,0.432,0,9.588,9.088,98.625,23.609
13/11/2020,0.443,3.2,9.746,10.125,96.917,38.062
14/11/2020,0.42,0,7.788,8.358,96.458,56.096
15/11/2020,0.416,0,8.688,9.55,98.958,22.266
16/11/2020,1.706,0,9.221,10.371,100,46.429
17/11/2020,4.14,0,5.938,7.4,97.708,53.786
18/11/2020,2.451,0,8.258,9.483,91,27.028
19/11/2020,1.573,0.4,11.125,11.579,90.708,13.861
20/11/2020,5.911,29.6,4.354,5.729,92.792,21.524
21/11/2020,4.917,0,0.917,2.933,68.75,18.974
22/11/2020,2.438,0,0.163,2.371,86.75,66.253
23/11/2020,1.717,0,3.992,4.388,88.833,8.32
24/11/2020,1.393,0.2,3.75,4.546,93.333,46.093
25/11/2020,1.122,0,4.521,5.875,90.583,70.763
26/11/2020,1.02,0.2,6.663,5.875,98.5,75.672
27/11/2020,0.859,0.2,8.521,8.075,96.75,89.219
28/11/2020,0.834,0.2,4.579,5.046,100,127.908
29/11/2020,0.863,5.8,4.238,4.925,100,89.098
30/11/2020,0.889,0.4,2.633,4.248,94.708,114.793
1/12/2020,0.798,3.6,0.329,1.708,98.083,117.645
2/12/2020,1.404,16.6,1.367,1.404,100,109.018
3/12/2020,2.916,4.6,0.117,0.629,99.958,74.614
4/12/2020,2.618,18,3.683,5.188,88.333,56.671
5/12/2020,35.506,84.8,8.175,9.908,82.083,50.713
6/12/2020,30.843,46.8,5.371,6.683,98.625,23.485
7/12/2020,11.444,7.2,3.088,5.054,81.25,30.118
8/12/2020,11.597,35.8,4.742,5.783,99.75,44.356
9/12/2020,14.709,21.2,2.667,3.721,99.958,32.054
10/12/2020,10.785,9.4,2.013,2.917,99.958,11.059
11/12/2020,8.5,0.4,2.433,4.054,94.875,10.702
12/12/2020,5.063,0.8,2.663,3.529,99.625,27.449
13/12/2020,4.373,0,3.829,5,93.75,17.884
14/12/2020,3.509,0.6,7.279,7.583,92.667,53.639
15/12/2020,2.406,0,7.692,7.126,94.583,20.993
16/12/2020,2.265,0.6,6.917,7.332,94.5,39.193
17/12/2020,1.917,0,8.058,7.633,96.792,31.442
18/12/2020,1.768,0,7.388,6.288,97.875,26.777
19/12/2020,1.748,0.2,8.488,9.108,97.542,52.493
20/12/2020,1.38,0.2,8.208,7.079,100,23.77
21/12/2020,43.917,0.2,7.958,5.367,100,154.188
22/12/2020,1.519,0.2,8.329,10.558,95.083,55.007
23/12/2020,1.378,1.4,8.525,10.321,97.042,76.253
24/12/2020,1.72,7.2,7.963,10.529,72.958,58.512
25/12/2020,2.125,8.2,4.675,6.521,83.833,78.334
26/12/2020,3.265,1.6,-0.633,0.583,99.042,61.987
27/12/2020,2.865,0.2,-0.871,0.009,90.875,70.936
28/12/2020,24.69,112,1.696,3.521,86.625,80.135
29/12/2020,20.616,48.2,3.117,5.025,80,38.121
30/12/2020,16.619,4.2,1.713,2.796,100,50.042
31/12/2020,7.733,8,1.2,3.142,93.292,16.499
1/1/2021,7.14,28.2,2.633,4,91.792,94.861
2/1/2021,14.405,27.2,3.342,4.458,98.75,49.336
3/1/2021,13.67,1.4,2.854,4.825,78.083,22.734
4/1/2021,8.413,3.2,1.796,3.538,91.917,56.513
5/1/2021,7.105,13.8,0.767,1.758,98.083,66.539
6/1/2021,4.92,2.2,-0.263,1.492,91.208,19.567
7/1/2021,4.145,6.4,0.692,2.267,97.958,30.318
8/1/2021,3.899,1.4,-1.529,-0.35,95.917,26.582
9/1/2021,3.498,0,-2,-1.1,96.792,98.606
10/1/2021,3,0,-2.192,-1.433,100,32.553
11/1/2021,3.152,0,-3.7,-2.763,98.708,91.161
12/1/2021,2.228,0.6,-0.458,0.333,92.292,20.269
13/01/2021,2.53,22.4,4.775,4.7,90.333,41.161
14/01/2021,3.994,9,4.321,5.213,79.792,26.792
15/01/2021,4.996,0,-0.133,0.975,93.958,59.111
16/01/2021,3.511,0,-2.013,-0.1,86.917,24.401
17/01/2021,2.85,0.2,-0.729,0.079,96.25,29.658
18/01/2021,2.498,0,0.992,1.583,93.708,36.807
19/01/2021,2.156,0.6,2.338,4.65,86.583,43.114
20/01/2021,1.953,1.8,3.767,5.7,80.292,29.299
21/01/2021,2.749,0.4,6.088,7.996,78.292,61.352
22/01/2021,13.346,23.2,6.921,8.525,80.792,68.817
23/01/2021,17.209,6.4,2.8,4.621,77.75,70.211
24/01/2021,11.843,0.4,1.958,2.954,91.667,57.672
25/01/2021,6.322,0.8,0.479,1.479,93.958,43.197
26/01/2021,4.055,0.6,0.579,1.75,83.542,24.815
27/01/2021,2.518,0.2,1.496,1.757,78.167,58.108
28/01/2021,2.653,0,3.463,5.258,86.75,13.578
29/01/2021,5.415,0.8,7.271,8.442,87.5,54.898
30/01/2021,4.191,8,6.95,8.475,75.125,11.819
31/01/2021,4.1,8,3.95,4.613,98,17.089
1/2/2021,3.13,0.4,4.2,3.925,99.542,77.93
2/2/2021,3.088,0,5.625,5.467,93.958,25.848
3/2/2021,3.543,0,7.333,9.048,86.375,60.055
4/2/2021,4.561,0,8.788,10.478,90.667,40.924
5/2/2021,2.485,0,8.508,8.725,99.458,32.37
6/2/2021,3.254,0,9.8,4.383,99.125,39.495
7/2/2021,7.16,33.6,8.371,7.933,93.333,115.242
8/2/2021,6.772,17.6,3.829,5.9,74.958,60.373
9/2/2021,8.583,18.8,5.363,7.683,83.083,14.91
10/2/2021,8.682,22.8,5.917,7.592,85.833,11.738
11/2/2021,4.009,0,4.925,6.148,90.458,35.645
12/2/2021,2.933,0,-1.592,-0.379,90.417,29.89
13/02/2021,3.573,0,-6.317,-4.883,88.833,14.461
14/02/2021,2.755,0,-5.875,-3.521,72.333,7.529
15/02/2021,2.868,6,-1.35,-0.367,73.125,0.729
16/02/2021,2.642,0,2.717,4.741,84.875,0.811
17/02/2021,3.809,0,5.158,7.767,88.833,17.346
18/02/2021,2.932,0,5.717,7.85,82.125,0.174
19/02/2021,2.057,0,5.796,8.392,82.75,8.05
20/02/2021,2.118,0,7.45,9.854,80.792,3.689
21/02/2021,2.541,0,7.446,8.863,90.208,0.083
22/02/2021,2.435,0,7.246,8.226,91.5,4.956
23/02/2021,1.188,0,10.008,10.57,88.083,0.624
24/02/2021,2.375,0,12.254,13.37,76.208,0.148
25/02/2021,2.274,0,13.163,14.225,69.333,48.903
26/02/2021,2.006,0,12.967,14.15,73.958,7.125
27/02/2021,1.905,0,9.329,11.196,79.417,16.231
28/02/2021,1.799,0,3.038,5.175,84.167,36.578
1/3/2021,1.738,0.2,3.888,5.713,76.833,59.889
2/3/2021,1.347,0,6.475,8.088,73.958,14.635
3/3/2021,1.474,0,8.229,9.738,73.25,55.748
4/3/2021,1.142,0,8.058,10.488,67.5,18.829
5/3/2021,1.24,0,6.529,9.204,74.375,101.509
6/3/2021,1.13,2.2,1.638,2.825,94.042,53.124
7/3/2021,1.089,0.2,2.567,3.632,80.917,36.747
8/3/2021,1.073,0,4.442,5.929,87.625,25.253
9/3/2021,0.992,0.6,2.458,3.779,97.958,66.581
10/3/2021,1.021,0,2.721,4.345,83.25,20.769
11/3/2021,0.902,0,5.754,7.784,73.208,70.275
12/3/2021,0.875,0,7.708,10.29,58.125,77.835
13/03/2021,1.129,0,6.8,7.4,65.333,53.736
14/03/2021,1.378,3.6,3.179,4.758,77.542,12.797
15/03/2021,1.076,1.6,4.033,4.065,74.833,2.786
16/03/2021,0.883,0,4.921,5.7,69.25,34.122
17/03/2021,0.826,0,4.654,4.381,61.875,14.515
18/03/2021,0.9,0.2,0.725,1.422,79.833,16.561
19/03/2021,0.711,0,0.042,1.363,78.75,8.092
20/03/2021,0.842,0,-0.179,0.822,79,10.558
21/03/2021,0.818,0.2,-1.646,0.071,72.417,39.868
22/03/2021,0.578,0,1.642,2.319,68.042,20.122
23/03/2021,0.566,0,1.904,3.005,69.208,16.2
24/03/2021,0.742,0,7.167,6.277,62.875,10.232
25/03/2021,0.79,0,10.738,11.205,69.417,43.689
26/03/2021,0.772,0,9.833,11.753,69.375,39.112
27/03/2021,0.64,0,8.696,9.408,72,17.117
28/03/2021,0.805,0,10.413,11.806,77.708,22.695
29/03/2021,0.803,0,11.846,12.754,76.708,23.659
30/03/2021,0.881,0,14.238,17.35,69.083,59.355
31/03/2021,0.942,0,15.488,21.167,61.083,37.499
1/4/2021,1.844,0,16.783,19.556,57.167,33.96
2/4/2021,1.363,0,14.521,17.832,50.042,122.872
3/4/2021,1.294,14,9.108,11.142,67.625,111.303
4/4/2021,1.488,0,4.008,6.057,74.333,41.824
5/4/2021,1.053,0.2,6.388,8.838,60.333,72.778
6/4/2021,1.701,9.6,2.417,3.879,82.333,64.365
7/4/2021,1.171,5.6,-0.6,0.908,85.958,47.51
8/4/2021,0.793,0.2,4.125,6.175,61.708,31.175
9/4/2021,0.826,0,6.713,9.358,68.292,88.962
10/4/2021,0.804,8.6,5.329,7.392,81.708,64
11/4/2021,1.352,19.2,6.904,8.333,93.583,59.039
12/4/2021,14.57,52.4,7.475,8.942,91.792,55.586
13/04/2021,16.23,7.2,2.804,4.054,98.875,16.368
14/04/2021,7.241,0.2,2.517,4.479,82.75,18.029
15/04/2021,4.303,0.4,2.45,4.088,85.75,52.615
16/04/2021,3.355,0.2,3.279,5.15,80.167,19.845
17/04/2021,2.331,0,3.446,5.53,76.875,24.343
18/04/2021,1.94,0,3.692,5.529,83.083,24.896
19/04/2021,1.78,0,4.667,6.743,82.375,24.637
20/04/2021,1.609,0.2,7.638,8.3,76.625,11.419
21/04/2021,1.423,0,8.954,10.588,74.208,37.393
22/04/2021,1.448,6.4,7.492,9.33,90.625,70.402
23/04/2021,1.349,0.2,8.433,10.479,84.542,44.572
24/04/2021,1.215,0,10.921,12.743,72.25,48.461
25/04/2021,1.2,0,14.692,15.986,67.458,55.798
26/04/2021,0.918,4.4,11.821,12.886,80.25,43.62
27/04/2021,1.448,10.2,6.829,7.992,100,47.294
28/04/2021,1.563,16.6,8.663,11.564,96.083,17.035
29/04/2021,3.865,7.4,10.283,12.371,88.75,24.607
30/04/2021,4.002,1.6,13.025,14.761,80.625,28.311
1/5/2021,5.32,23.6,13.696,15.124,87,8.178
2/5/2021,16.388,7.8,9.329,11.73,59.042,11.146
3/5/2021,6.702,0,9.833,10.121,73.417,17.221
4/5/2021,4.018,0.2,10.913,10.18,69.5,30.518
5/5/2021,2.386,0,9.588,12.342,59.458,44.972
6/5/2021,2.567,0,11.063,13.45,55.042,36.765
7/5/2021,1.72,0.2,11.329,13.8,60.458,28.744
8/5/2021,1.653,0,11.288,12.433,88.125,70.053
9/5/2021,1.421,0.2,16.375,17.208,81.917,66.771
10/5/2021,1.335,0,17.925,19.675,67.417,41.692
11/5/2021,1.175,11,12.933,14.492,74.75,42.014
12/5/2021,1.769,2.4,8.517,11.513,71.958,41.298
13/05/2021,1.641,4.8,8.788,11.808,67.042,16.594
14/05/2021,1.53,10.4,8.879,11.508,72.708,71.524
15/05/2021,1.846,2.4,9.525,12.388,72.292,18.694
16/05/2021,1.734,5.4,10.442,13.4,68.75,14.052
17/05/2021,1.425,0.6,11.4,14.683,60.167,19.108
18/05/2021,1.318,0.6,12.45,15.371,57.167,24.604
19/05/2021,6.125,21,9.571,11.583,78.958,46.114
20/05/2021,4.45,2.2,11.588,13.463,74.25,16.152
21/05/2021,2.658,0,13.558,16.154,58.875,14.739
22/05/2021,1.795,0.4,11.85,14.054,57.125,16.413
23/05/2021,1.602,0.4,14.729,17.104,62.042,46.914
24/05/2021,1.49,11.2,13.138,14.496,95.958,12.984
25/05/2021,1.754,0,11.488,14.463,61.958,36.148
26/05/2021,1.333,0,14.979,16.5,68.042,17.87
27/05/2021,1.08,0,15.429,17.733,63.625,16.348
28/05/2021,1.143,0.2,15.35,17.363,72.708,3.323
29/05/2021,0.924,0,16.075,17.783,76.042,55.101
30/05/2021,0.942,0,12.621,15.142,67.958,25.776
31/05/2021,0.745,0.2,12.508,14.55,68,24.687
1/6/2021,0.737,0,15.192,16.85,67.542,26.563
2/6/2021,0.84,0.2,17.321,20.07,64.708,41.782
3/6/2021,0.802,0,18.2,20.261,70.375,48.977
4/6/2021,0.598,0,20.45,22.914,64.958,72.25
5/6/2021,0.723,0.2,17.513,20.238,67.833,13.947
6/6/2021,0.808,4.2,16.563,18.176,82.25,28.129
7/6/2021,0.771,4.6,15.325,17.326,87.125,34.393
8/6/2021,3.988,34,14.317,16.896,90.792,1.568
9/6/2021,3.164,0.2,17.708,19.5,77.917,6.989
10/6/2021,0.955,1.8,17.954,19.395,82.625,6.335
11/6/2021,0.804,0.2,17.85,19.892,76.833,0.856
12/6/2021,0.753,0.2,19.879,22.092,69.708,2.284
13/06/2021,0.991,0,22.342,25.078,68.042,0.258
14/06/2021,0.57,0.2,20.858,23.742,75.167,4.473
15/06/2021,0.518,0.2,19.363,23.042,70.417,1.641
16/06/2021,1.122,0.2,20.625,22.771,75.167,4.431
17/06/2021,0.461,0,21.904,24.238,72.875,2.848
18/06/2021,8.108,0,22.121,24.496,69.375,1.777
19/06/2021,0.678,0,22.779,25.087,67.208,0.491
20/06/2021,0.395,0,24.467,26.652,63.167,1.296
21/06/2021,0.338,0,22.429,25.805,50.458,3.133
22/06/2021,21.994,0,22.667,25.5,58.667,11.13
23/06/2021,0.666,0,23.5,25.488,67.75,0.647
24/06/2021,0.914,0,21.942,24.879,65.875,3.829
25/06/2021,0.678,0,19.408,22.438,58.792,5.774
26/06/2021,0.649,0,21.217,23.838,56.458,1.181
27/06/2021,0.335,0,22.554,24.883,64.125,1.18
28/06/2021,0.243,0,24.483,26.304,66.792,5.372
29/06/2021,0.242,0,23.008,25.775,59.458,2.915
30/06/2021,0.316,0,18.429,21.658,47.625,24.319
1/7/2021,0.103,0,17.867,21.842,57.125,4.179
2/7/2021,0.215,0,20.021,22.579,70.625,1.484
3/7/2021,0.095,0,21.95,24.392,63.25,7.606
4/7/2021,0.143,0,19.683,22.088,65,19.124
5/7/2021,0.122,0.2,21.004,23.25,66.125,11.769
6/7/2021,0.325,0,23.8,26.533,59.458,7.781
7/7/2021,0.132,0,25.842,27.93,58.542,2.234
8/7/2021,0.126,0,24.533,26.242,57.667,19.646
9/7/2021,0.129,0,20.296,23.67,53.042,14.516
10/7/2021,0.114,0,21.692,24.133,59.292,26.127
11/7/2021,0.088,0,21.683,24.729,60.208,12.949
12/7/2021,0.098,0.4,23.25,25.763,53.375,34.944
13/07/2021,0.158,14.8,20.013,22.325,72.583,21.531
14/07/2021,0.083,0.8,15.429,18.146,68.917,29.299
15/07/2021,0.126,0,17.771,20.654,65.458,41.082
16/07/2021,0.165,8.2,15.163,16.779,93.167,39.556
17/07/2021,0.183,7.2,15.333,17.271,93,9.879
18/07/2021,0.262,0,18.425,20.825,78.458,2.128
19/07/2021,0.158,0,19.521,21.767,72.333,3.638
20/07/2021,0.11,0.2,22.396,24.783,63.417,11.41
21/07/2021,0.22,0,23.675,26.625,73.417,21.167
22/07/2021,0.116,0,23.096,24.554,81.375,14.146
23/07/2021,0.187,0.2,22.771,25.204,75,3.993
24/07/2021,0.112,0,23.821,26.665,65.625,3.34
25/07/2021,0.067,0.2,22.925,25.229,45.458,4.06
26/07/2021,0.091,0,22.758,25.221,54.458,3.531
27/07/2021,0.113,0.2,22.783,25.196,54.708,0.762
28/07/2021,0.101,0,23.375,25.767,54.542,2.708
29/07/2021,0.077,0,24.567,27.529,52.875,3.877
30/07/2021,0.063,0,25.213,28.671,53.583,6.236
31/07/2021,0.092,0,25.463,28.113,52.125,12.679
1/8/2021,0.503,37.2,18.788,21.583,66.5,4.091
2/8/2021,0.157,0,17.796,20.357,63.75,3.19
3/8/2021,0.22,0,19.4,22.488,56.958,5.023
4/8/2021,0.121,0,20.358,22.378,59.333,1.948
5/8/2021,0.186,5.2,16.175,20.358,61.958,0.314
6/8/2021,0.1,0,18.588,22.329,61.042,0.891
7/8/2021,0.108,0,22.229,24.93,57.375,2.76
8/8/2021,0.119,0,22.067,24.883,51.208,0.406
9/8/2021,0.155,0,23.671,26.129,55.167,2.227
10/8/2021,0.174,0,24.525,26.209,57.458,4.882
11/8/2021,0.125,0,24.929,27.021,61.25,15.339
12/8/2021,0.111,0,26.146,28.035,62.25,16.476
13/08/2021,0.123,0,25.979,27.935,61.542,2.513
14/08/2021,0.158,0,27.717,29.513,54.625,7.835
15/08/2021,0.076,0,27.871,30.971,46.125,3.25
16/08/2021,0.121,0,25.533,28.474,48.5,11.248
17/08/2021,0.156,0,20.567,23.342,62.958,1.945
18/08/2021,0.103,0,19.175,21.642,70.917,4.806
19/08/2021,0.119,0,20.321,22.446,61.625,19.527
20/08/2021,0.114,0,21.317,23.529,56.542,19.38
21/08/2021,7.657,0,22.875,24.717,58.75,38.888
22/08/2021,0.117,0,23.708,26.296,53.25,28.824
23/08/2021,0.142,0,19.354,21.825,68.333,67.43
24/08/2021,0.099,0,17.796,20.033,72.542,35.645
25/08/2021,0.098,0,17.008,19.346,74.625,20.254
26/08/2021,0.112,0,19.717,21.933,60.542,46.018
27/08/2021,0.116,4.6,15.85,17.325,79.708,42.956
28/08/2021,0.362,20.8,12.617,14.317,88.833,33.061
29/08/2021,0.201,0.2,14.525,16.717,74.958,40.791
30/08/2021,0.131,0,17.492,19.921,68.625,27.097
31/08/2021,0.16,4.2,16.804,19.521,74.375,41.262
1/9/2021,0.165,0.2,16.588,19.342,76.958,14.345
2/9/2021,0.122,0.2,17.454,19.2,71.25,0.088
3/9/2021,0.128,0.2,17.242,19.4,69.167,9.584
4/9/2021,0.17,1.2,16.125,17.55,78.75,29.08
5/9/2021,0.165,0.2,17.246,19.338,72.458,32.557
6/9/2021,0.129,0.2,16.817,18.868,70.458,33.285
7/9/2021,0.102,0.2,17.271,18.957,67.625,36.983
8/9/2021,0.087,0,17.279,19.844,66.125,49.267
9/9/2021,0.085,0,18.239,20.93,67.435,32.687
10/9/2021,0.107,0.4,18.638,22.85,70.833,
11/9/2021,0.166,0.2,19.167,21.143,68.583,
12/9/2021,0.073,0,19.058,21.483,67.583,
13/09/2021,0.071,0.2,21.013,22.77,61.833,
14/09/2021,0.15,0,22.275,24.4,53.917,
15/09/2021,0.098,0,20.629,22.9,56,
16/09/2021,0.108,0.4,18.467,21.026,64.417,
17/09/2021,0.17,17.8,16.975,20,82.083,
18/09/2021,0.198,0,17.246,19.117,79.25,
19/09/2021,0.198,7,15.188,18.371,86.25,
20/09/2021,0.265,1.6,14.85,16.525,79.917,
21/09/2021,0.082,0.4,12.629,13.68,89.75,
22/09/2021,0.15,0.2,13.396,16.076,81.042,
23/09/2021,0.244,0.2,14.792,16.245,74.875,
24/09/2021,0.153,0,17.783,20.017,73.667,
25/09/2021,0.1,0,18.592,20.396,79.333,
26/09/2021,0.12,13.6,17.571,19.121,88.833,
27/09/2021,0.188,0,17.4,18.129,92.458,
28/09/2021,0.093,0.2,16.452,17.822,81.739,
29/09/2021,0.068,0,18.146,19.404,76.208,
30/09/2021,0.122,1.2,14.804,16.138,89.625,
1/10/2021,0.083,0.2,13.771,15.93,84.167,
2/10/2021,0.101,7.4,14.983,15.671,89.625,
3/10/2021,0.075,0,16.488,18.013,83.958,
4/10/2021,0.399,11.6,16.521,18.192,84.583,
5/10/2021,0.477,17.4,12.825,14.838,76.333,
6/10/2021,0.218,9.8,11.963,13.871,73.667,
7/10/2021,7.712,107.2,7.875,8.692,100,
8/10/2021,10.545,19.2,8.096,8.954,100,
9/10/2021,4.293,3.2,6.833,8.192,95.375,
10/10/2021,1.3,0.8,4.954,6.608,86.042,
11/10/2021,0.917,3.6,6.079,7.454,91.125,
12/10/2021,0.57,0,9.054,10.1,86.667,
13/10/2021,0.402,3.8,7.383,8.883,89.792,
14/10/2021,0.413,0.2,5.375,7.363,85.417,
15/10/2021,0.44,0,6.863,8.871,86.167,
16/10/2021,0.305,0.2,7.996,10.067,88.167,
